crisis_nm,date_month,date_year,glide,url
West Africa: Floods ,Jul,2008,FL-2008-000102-CIV,https://api.reliefweb.int/v1/disasters/4667
Nicaragua: Floods ,Jun,2008,FL-2008-000099-NIC,https://api.reliefweb.int/v1/disasters/6340
Peru: Earthquake ,Jun,2008,EQ-2008-000113-PER,https://api.reliefweb.int/v1/disasters/4630
USA: Floods ,Jun,2008,FL-2008-000088-USA,https://api.reliefweb.int/v1/disasters/5410
Bangladesh: Floods ,Jun,2008,FL-2008-000096-BGD,https://api.reliefweb.int/v1/disasters/5738
South East Asia: Typhoon Fengshen ,Jun,2008,TC-2008-000093-PHL,https://api.reliefweb.int/v1/disasters/5761
Suriname: Floods ,Jun,2008,FL-2008-000095-SUR,https://api.reliefweb.int/v1/disasters/5306
South Africa: Floods ,Jun,2008,FL-2008-000094-ZAF,https://api.reliefweb.int/v1/disasters/5103
Kenya: Flash Floods ,Jun,2008,FF-2008-000092-KEN,https://api.reliefweb.int/v1/disasters/5488
Somalia: Floods ,Jun,2008,FL-2008-000091-SOM,https://api.reliefweb.int/v1/disasters/4717
India: Floods ,Jun,2008,FL-2008-000089-IND,https://api.reliefweb.int/v1/disasters/5430
Gambia: Severe Local Storm ,Jun,2008,ST-2008-000083-GMB,https://api.reliefweb.int/v1/disasters/6470
Philippines: Flash Floods ,Jun,2008,FF-2008-000082-PHL,https://api.reliefweb.int/v1/disasters/6370
Sri Lanka: Floods ,Jun,2008,FL-2008-000079-LKA,https://api.reliefweb.int/v1/disasters/5702
Central America: Tropical Storm Arthur ,May,2008,TC-2008-000078-BLZ,https://api.reliefweb.int/v1/disasters/4647
Central America: Tropical Storm Alma ,May,2008,TC-2008-000077-CRI,https://api.reliefweb.int/v1/disasters/6074
Colombia: Floods ,May,2008,FL-2008-000076-COL,https://api.reliefweb.int/v1/disasters/6316
Burkina Faso: Floods ,May,2008,FL-2008-000074-BFA,https://api.reliefweb.int/v1/disasters/4752
China: Floods ,May,2008,FF-2008-000072-CHN,https://api.reliefweb.int/v1/disasters/6647
Mongolia: Snowstorm ,May,2008,CW-2008-000080-MNG,https://api.reliefweb.int/v1/disasters/4797
Colombia: Earthquake ,May,2008,EQ-2008-00070-COL,https://api.reliefweb.int/v1/disasters/6007
Chile: Floods ,May,2008,FL-2008-000069-CHL,https://api.reliefweb.int/v1/disasters/6613
India: Heat Wave ,May,2008,HT-2008-000052-IND,https://api.reliefweb.int/v1/disasters/5284
Philippines: Tropical Cyclone Halong ,May,2008,TC-2008-000065-PHL,https://api.reliefweb.int/v1/disasters/5168
Philippines: Flash Floods ,May,2008,FF-2008-000063-PHL,https://api.reliefweb.int/v1/disasters/5996
China: Earthquake in Sichuan Province ,May,2008,EQ-2008-000062-CHN,https://api.reliefweb.int/v1/disasters/5655
Mongolia: Hand/Foot/Mouth Disease Outbreak ,Jun,2008,EP-2008-000081-MNG,https://api.reliefweb.int/v1/disasters/6657
Brazil: Extratropical Cyclone ,May,2008,EC-2008-000058-BRA,https://api.reliefweb.int/v1/disasters/6310
Myanmar: Tropical Cyclone Nargis ,May,2008,TC-2008-000057-MMR,https://api.reliefweb.int/v1/disasters/6429
Chile: Volcano Chaitén ,May,2008,VO-2008-000056-CHL,https://api.reliefweb.int/v1/disasters/5609
Southeast Asia: Floods ,May,2008,FL-2008-000054-THA,https://api.reliefweb.int/v1/disasters/5196
Sri Lanka: Floods ,Apr,2008,FL-2008-000053-LKA,https://api.reliefweb.int/v1/disasters/6324
China: Typhoon Neoguri ,Apr,2008,TC-2008-000047-CHN,https://api.reliefweb.int/v1/disasters/5083
DR Congo: Airplane Crash ,Apr,2008,AC-2008-000048-COD,https://api.reliefweb.int/v1/disasters/6553
Colombia: Nevado del Huila Volcano ,Apr,2008,VO-2008-000046-COL,https://api.reliefweb.int/v1/disasters/4731
Papua New Guinea: Landslides ,Apr,2008,LS-2008-000049-PNG,https://api.reliefweb.int/v1/disasters/6574
Tanzania: Technical Accident and Floods ,Apr,2008,AC-2008-000040-TZA,https://api.reliefweb.int/v1/disasters/6111
Argentina: Floods ,Mar,2008,FL-2008-000038-ARG,https://api.reliefweb.int/v1/disasters/5759
Albania: Explosions ,Mar,2008,AC-2008-000036-ALB,https://api.reliefweb.int/v1/disasters/4701
Paraguay: Floods ,Mar,2008,FL-2008-000035-PRY,https://api.reliefweb.int/v1/disasters/6637
Mozambique: Cyclone Jokwe ,Mar,2008,TC-2008-000033-MOZ,https://api.reliefweb.int/v1/disasters/6620
Kazakhstan: Floods ,Mar,2008,FL-2008-000032-KAZ,https://api.reliefweb.int/v1/disasters/5914
Peru: Floods ,Feb,2008,FL-2008-000031-PER,https://api.reliefweb.int/v1/disasters/5768
Indonesia: Earthquake ,Feb,2008,EQ-2008-000028-IDN,https://api.reliefweb.int/v1/disasters/6032
Philippines: Floods and Landslides ,Feb,2008,FL-2008-000024-PHL,https://api.reliefweb.int/v1/disasters/6521
Madagascar: Cyclone Ivan ,Feb,2008,TC-2008-000023-MDG,https://api.reliefweb.int/v1/disasters/6097
Brazil/Paraguay: Dengue and Yellow Fever Outbreaks ,Feb,2008,2008-000022-PRY,https://api.reliefweb.int/v1/disasters/6115
India: Drought ,Feb,2008,DR-2008-000019-IND,https://api.reliefweb.int/v1/disasters/5364
Ecuador: Floods ,Feb,2008,FL-2008-000018-ECU,https://api.reliefweb.int/v1/disasters/6431
Great Lakes: Earthquake ,Feb,2008,EQ-2008-000017-COD,https://api.reliefweb.int/v1/disasters/5179
South Pacific: Tropical Cyclone Gene ,Jan,2008,TC-2008-000016-FJI,https://api.reliefweb.int/v1/disasters/6175
Tajikistan: Cold Wave ,Jan,2008,CW-2008-000015-TJK,https://api.reliefweb.int/v1/disasters/6151
China: Cold Wave ,Jan,2008,CW-2008-000013-CHN,https://api.reliefweb.int/v1/disasters/5841
Brazil: Floods ,Jan,2008,FL-2008-000010-BRA,https://api.reliefweb.int/v1/disasters/4730
Tanzania: Floods ,Jan,2008,FL-2008-000011-TZA,https://api.reliefweb.int/v1/disasters/4645
Colombia: Volcanic Eruption ,Jan,2008,VO-2008-000009-COL,https://api.reliefweb.int/v1/disasters/5071
Afghanistan: Avalanches and Heavy Snowfalls ,Jan,2008,AV-2008-000003-AFG,https://api.reliefweb.int/v1/disasters/6388
Ecuador: Tungurahua Volcano ,Jan,2008,VO-2008-000005-ECU,https://api.reliefweb.int/v1/disasters/5662
Chile: Volcano ,Jan,2008,VO-2008-000001-CHL,https://api.reliefweb.int/v1/disasters/4789
Kyrgyzstan: Osh Earthquake ,Jan,2008,EQ-2008-000002-KGZ,https://api.reliefweb.int/v1/disasters/6319
Bolivia: Floods ,Dec,2007,FL-2007-000231-BOL,https://api.reliefweb.int/v1/disasters/6262
Indonesia: Floods and landslides ,Dec,2007,LS-2007-000230-IDN,https://api.reliefweb.int/v1/disasters/5184
Sri Lanka: Floods ,Dec,2007,FL-2007-000228-LKA,https://api.reliefweb.int/v1/disasters/6435
Southern Africa: Floods ,Dec,2007,FL-2007-000227-ZWE,https://api.reliefweb.int/v1/disasters/5950
Caribbean: Tropical Storm Olga ,Dec,2007,ST-2007-000224-DOM,https://api.reliefweb.int/v1/disasters/5017
Algeria: Explosion ,Dec,2007,OT-2007-000226-DZA,https://api.reliefweb.int/v1/disasters/6614
Fiji: Cyclone Daman ,Dec,2007,TC-2007-000223-FJI,https://api.reliefweb.int/v1/disasters/6195
Malaysia: Floods ,Dec,2007,FL-2007-000222-MYS,https://api.reliefweb.int/v1/disasters/4939
Rep. of Korea: Hebei Spirit Oil Spill ,Dec,2007,AC-2007-000225-KOR,https://api.reliefweb.int/v1/disasters/4984
Kenya: Floods ,Dec,2007,FL-2007-000221-KEN,https://api.reliefweb.int/v1/disasters/4937
Uganda: Ebola Outbreak ,Nov,2007,EP-2007-000219-UGA,https://api.reliefweb.int/v1/disasters/5186
Montenegro: Floods ,Nov,2007,FL-2007-000220-SRB,https://api.reliefweb.int/v1/disasters/4974
Caribbean: Earthquake ,Nov,2007,EQ-2007-000218-MTQ,https://api.reliefweb.int/v1/disasters/5946
Serbia: Floods ,Nov,2007,FL-2007-000217-SRB,https://api.reliefweb.int/v1/disasters/5119
Indonesia: Sumbawa Earthquake ,Nov,2007,EQ-2007-000215-IDN,https://api.reliefweb.int/v1/disasters/5605
Papua New Guinea: Cyclone Guba ,Nov,2007,FL-2007-000209-PNG,https://api.reliefweb.int/v1/disasters/5701
Philippines: Floods and Landslides ,Nov,2007,FL-2007-000210-PHL,https://api.reliefweb.int/v1/disasters/5411
Congo: Floods and Landslides ,Nov,2007,FL-2007-000206-COG,https://api.reliefweb.int/v1/disasters/4964
Cyclone Sidr ,Nov,2007,TC-2007-000208-BGD,https://api.reliefweb.int/v1/disasters/6509
Chile: Earthquake ,Nov,2007,EQ-2007-000207-CHL,https://api.reliefweb.int/v1/disasters/4998
Thailand: Floods ,Nov,2007,FL-2007-000199-THA,https://api.reliefweb.int/v1/disasters/5480
Hurricane Noel ,Oct,2007,TC-2007-000198-DOM,https://api.reliefweb.int/v1/disasters/5969
Mexico: Tabasco and Chiapas Floods ,Oct,2007,FL-2007-000200-MEX,https://api.reliefweb.int/v1/disasters/4869
DR Congo: Floods ,Oct,2007,FL-2007-000197-COD,https://api.reliefweb.int/v1/disasters/6134
Guatemala: Floods ,Oct,2007,FL-2007-000194-GTM,https://api.reliefweb.int/v1/disasters/5338
Nicaragua: Floods ,Oct,2007,FL-2007-000189-NIC,https://api.reliefweb.int/v1/disasters/6600
Indonesia: Mt. Kelud Volcano ,Oct,2007,VO-2007-000186-IDN,https://api.reliefweb.int/v1/disasters/5548
Haiti: Floods ,Oct,2007,FL-2007-000181-HTI,https://api.reliefweb.int/v1/disasters/6547
Philippines: Mudslide ,Oct,2007,MS-2007-000188-PHL,https://api.reliefweb.int/v1/disasters/5554
Tunisia: Flash Floods ,Oct,2007,FF-2007-000185-TUN,https://api.reliefweb.int/v1/disasters/5505
Typhoon Krosa ,Oct,2007,TC-2007-000179-CHN,https://api.reliefweb.int/v1/disasters/4644
Typhoon Lekima ,Sep,2007,TC-2007-000178-PHL,https://api.reliefweb.int/v1/disasters/5718
Moldova: Drought ,Sep,2007,DR-2007-000175-MDA,https://api.reliefweb.int/v1/disasters/4750
Costa Rica: Floods ,Sep,2007,FL-2007-000176-CRI,https://api.reliefweb.int/v1/disasters/6237
Sierra Leone: Floods ,Sep,2007,FL-2007-000177-SLE,https://api.reliefweb.int/v1/disasters/6381
Central African Republic: Floods ,Sep,2007,FL-2007-000174-CAF,https://api.reliefweb.int/v1/disasters/5880
Typhoon Wipha ,Sep,2007,TC-2007-000162-CHN,https://api.reliefweb.int/v1/disasters/5135
Benin: Floods ,Sep,2007,FL-2007-000165-BEN,https://api.reliefweb.int/v1/disasters/4859
Rwanda: Floods ,Sep,2007,FL-2007-000159-RWA,https://api.reliefweb.int/v1/disasters/5600
Mexico: Floods ,Sep,2007,FL-2007-000154-MEX,https://api.reliefweb.int/v1/disasters/6699
Togo: Floods ,Sep,2007,FL-2007-000158-TGO,https://api.reliefweb.int/v1/disasters/5831
Indonesia: Earthquake ,Sep,2007,EQ-2007-000157-IDN,https://api.reliefweb.int/v1/disasters/5520
Romania: Floods ,Sep,2007,FL-2007-000155-ROM,https://api.reliefweb.int/v1/disasters/6504
Paraguay: Forest Fires ,Sep,2007,WF-2007-000156-PRY,https://api.reliefweb.int/v1/disasters/5808
Ghana: Floods ,ept,2007,FL-2007-000153-GHA,https://api.reliefweb.int/v1/disasters/5741
Chad: Floods ,Aug,2007,FL-2007-000151-TCD,https://api.reliefweb.int/v1/disasters/5725
Hurricane Felix ,Sep,2007,TC-2007-000150-BLZ,https://api.reliefweb.int/v1/disasters/6153
Cameroon: Floods ,Aug,2007,FL-2007-000149-CMR,https://api.reliefweb.int/v1/disasters/5027
Niger: Floods ,Aug,2007,FL-2007-000147-NER,https://api.reliefweb.int/v1/disasters/6055
Ethiopia: Floods ,Aug,2007,FL-2007-000145-ETH,https://api.reliefweb.int/v1/disasters/6492
Liberia: Floods ,Aug,2007,FL-2007-000144-LBR,https://api.reliefweb.int/v1/disasters/5312
Greece: Forest Fires ,Aug,2007,WF-2007-000148-GRC,https://api.reliefweb.int/v1/disasters/6713
Typhoon Sepat ,Aug,2007,TC-2007-000137-TWN,https://api.reliefweb.int/v1/disasters/5913
Indonesia: Volcano Karangetang ,Aug,2007,VO-2007-000136-IDN,https://api.reliefweb.int/v1/disasters/4972
Uganda: Floods ,Aug,2007,FL-2007-000138-UGA,https://api.reliefweb.int/v1/disasters/4841
Kenya: Floods ,Aug,2007,FL-2007-000139-KEN,https://api.reliefweb.int/v1/disasters/6510
Hurricane Dean ,Aug,2007,TC-2007-000135-LCA,https://api.reliefweb.int/v1/disasters/4631
Peru: Earthquake ,Aug,2007,EQ-2007-000133-PER,https://api.reliefweb.int/v1/disasters/5981
Côte d'Ivoire: Floods ,Aug,2007,FL-2007-000130-CIV,https://api.reliefweb.int/v1/disasters/6477
Senegal: Floods ,Aug,2007,FL-2007-000131-SEN,https://api.reliefweb.int/v1/disasters/6443
DPR Korea: Floods ,Aug,2007,FL-2007-000126-PRK,https://api.reliefweb.int/v1/disasters/4751
East Africa: Floods ,Aug,2007,FL-2007-000161-UGA,https://api.reliefweb.int/v1/disasters/5989
Mauritania: Floods ,Aug,2007,FL-2007-000127-MRT,https://api.reliefweb.int/v1/disasters/5348
Kenya: Landslides ,Aug,2007,LS-2007-000128-KEN,https://api.reliefweb.int/v1/disasters/6573
Philippines: Floods and Landslides ,Aug,2007,FL-2007-000125-PHL,https://api.reliefweb.int/v1/disasters/6266
Viet Nam: Floods ,Aug,2007,FL-2007-000122-VNM,https://api.reliefweb.int/v1/disasters/4782
Nigeria: Floods ,Aug,2007,FL-2007-000123-NGA,https://api.reliefweb.int/v1/disasters/4676
Burkina Faso: Floods ,Aug,2007,FL-2007-000132-BFA,https://api.reliefweb.int/v1/disasters/6128
Swaziland: Fires ,Aug,2007,WF-2007-000121-SWZ,https://api.reliefweb.int/v1/disasters/6026
Russian Federation: Earthquake on Sakhalin Island ,Aug,2007,EQ-2007-000119-RUS,https://api.reliefweb.int/v1/disasters/5957
Uganda: Marburg Fever Outbreak ,Jul,2007,EP-2007-000140-UGA,https://api.reliefweb.int/v1/disasters/5798
The former Yugoslav Republic of Macedonia: Forest Fires ,Jul,2007,WF-2007-000116-MKD,https://api.reliefweb.int/v1/disasters/6287
Gambia: Floods and Landslide ,Jul,2007,FF-2007-000113-GMB,https://api.reliefweb.int/v1/disasters/4663
Timor,Jul,2007,FL-2007-000107-TMP,https://api.reliefweb.int/v1/disasters/5577
United Kingdom: Floods ,Jul,2007,FL-2007-000111-GBR,https://api.reliefweb.int/v1/disasters/5129
Ukraine: Storm ,Jul,2007,ST-2007-000118-UKR,https://api.reliefweb.int/v1/disasters/4967
Indonesia: Floods and Landslides ,Jul,2007,FL-2007-000106-IDN,https://api.reliefweb.int/v1/disasters/6125
Tajikistan: Earthquake and Floods ,Jul,2007,EQ-2007-000108-TJK,https://api.reliefweb.int/v1/disasters/5919
Central/Eastern Europe: Heat Wave ,Jul,2007,HT-2007-000105-ROM,https://api.reliefweb.int/v1/disasters/5055
West Africa: Floods ,Jul,2007,FL-2007-000141-NGA,https://api.reliefweb.int/v1/disasters/6709
Mali: Floods ,Jul,2007,FF-2007-000100-MLI,https://api.reliefweb.int/v1/disasters/6401
Nepal: Landslide in Baglung ,Jul,2007,LS-2007-000101-NPL,https://api.reliefweb.int/v1/disasters/6349
Sudan: Floods ,Jul,2007,FL-2007-000093-SDN,https://api.reliefweb.int/v1/disasters/6605
Indonesia: Volcanic Eruption Mt. Gamkonora ,Jul,2007,VO-2007-000095-IDN,https://api.reliefweb.int/v1/disasters/5547
Afghanistan: Flash Floods and Landslide ,Jun,2007,FF-2007-000091-AFG,https://api.reliefweb.int/v1/disasters/6668
Peru: Cold Wave ,Jun,2007,CW-2007-000090-PER,https://api.reliefweb.int/v1/disasters/5447
Panama: Floods ,Jun,2007,FL-2007-000086-PAN,https://api.reliefweb.int/v1/disasters/6495
Ecuador: Floods ,Jun,2007,FL-2007-000088-ECU,https://api.reliefweb.int/v1/disasters/5329
India: Flash Floods/Floods ,Jun,2007,FF-2007-000083-IND,https://api.reliefweb.int/v1/disasters/5694
South Asia: Floods ,Jun,2007,FL-2007-000129-PAK,https://api.reliefweb.int/v1/disasters/4794
Pakistan: Floods/Cyclone ,Jun,2007,FF-2007-000082-PAK,https://api.reliefweb.int/v1/disasters/6005
Nepal: Flash Floods/Floods ,Jun,2007,FF-2007-000081-NPL,https://api.reliefweb.int/v1/disasters/5781
China: Floods ,Jun,2007,FL-2007-000077-CHN,https://api.reliefweb.int/v1/disasters/5620
Bangladesh/Myanmar: Floods and Landslides ,Jun,2007,LS-2007-000080-BGD,https://api.reliefweb.int/v1/disasters/5445
South Asia: Heat Wave ,Jun,2007,HT-2007-000079-PAK,https://api.reliefweb.int/v1/disasters/5585
Oman/Iran: Cyclone Gonu ,Jun,2007,TC-2007-000075-OMN,https://api.reliefweb.int/v1/disasters/5245
China: Earthquake in Yunnan Province ,Jun,2007,EQ-2007-000074-CHN,https://api.reliefweb.int/v1/disasters/5905
China: Floods and Landslides in the Southwest ,May,2007,FF-2007-000070-CHN,https://api.reliefweb.int/v1/disasters/5221
Indonesia: Tidal Waves ,May,2007,SS-2007-000065-IDN,https://api.reliefweb.int/v1/disasters/5863
Colombia: Floods and Landslides ,May,2007,FL-2007-000068-COL,https://api.reliefweb.int/v1/disasters/6263
Maldives: Coastal Flooding ,May,2007,SS-2007-000063-MDV,https://api.reliefweb.int/v1/disasters/6018
Bangladesh: Cyclone ,May,2007,TC-2007-000060-BGD,https://api.reliefweb.int/v1/disasters/5610
Uruguay: Floods ,May,2007,FL-2007-000057-URY,https://api.reliefweb.int/v1/disasters/6376
Sri Lanka: Floods ,May,2007,FL-2007-000052-LKA,https://api.reliefweb.int/v1/disasters/6469
North Africa: Floods ,Apr,2007,FL-2007-000051-TUN,https://api.reliefweb.int/v1/disasters/5746
Kenya: Floods ,May,2007,FL-2007-000076-KEN,https://api.reliefweb.int/v1/disasters/6655
Afghanistan: Floods ,May,2007,FL-2007-000054-AFG,https://api.reliefweb.int/v1/disasters/4749
Colombia: Nevado del Huila Volcano Avalanches ,Apr,2007,VO-2007-000048-COL,https://api.reliefweb.int/v1/disasters/4803
Tajikistan: Floods ,Apr,2007,FF-2007-000049-TJK,https://api.reliefweb.int/v1/disasters/4772
Solomon Islands: Earthquake and Tsunami ,Apr,2007,TS-2007-000042-SLB,https://api.reliefweb.int/v1/disasters/6291
Argentina: Floods ,Mar,2007,FL-2007-000044-ARG,https://api.reliefweb.int/v1/disasters/6190
OPT: Waste Water Treatment Plant Floods ,Mar,2007,AC-2007-000041-PSE,https://api.reliefweb.int/v1/disasters/5355
Haiti: Floods ,Mar,2007,FL-2007-000040-HTI,https://api.reliefweb.int/v1/disasters/5150
South Asia: Floods and landslides ,Mar,2007,LS-2007-000037-PAK,https://api.reliefweb.int/v1/disasters/5758
Afghanistan: Floods and avalanche ,Mar,2007,FL-2007-000035-AFG,https://api.reliefweb.int/v1/disasters/6646
Madagascar: Cyclone Indlala ,Mar,2007,TC-2007-000034-MDG,https://api.reliefweb.int/v1/disasters/5936
Indonesia: Earthquake ,Mar,2007,EQ-2007-000033-IDN,https://api.reliefweb.int/v1/disasters/5211
Indonesia: Landslides ,Mar,2007,LS-2007-000032-IDN,https://api.reliefweb.int/v1/disasters/5201
Paraguay: Dengue Outbreak ,Feb,2007,EP-2007-000031-PRY,https://api.reliefweb.int/v1/disasters/6248
Swaziland: Heavy Hail Storm ,Feb,2007,ST-2007-000029-SWZ,https://api.reliefweb.int/v1/disasters/5215
Southern Africa: Cyclone Favio ,Feb,2007,TC-2007-000028-MDG,https://api.reliefweb.int/v1/disasters/6654
Fiji: Floods ,Feb,2007,FL-2007-000025-FJI,https://api.reliefweb.int/v1/disasters/5218
Indonesia: Floods ,Feb,2007,FL-2007-000023-IDN,https://api.reliefweb.int/v1/disasters/6430
Argentina: Floods ,Feb,2007,FL-2007-000022-ARG,https://api.reliefweb.int/v1/disasters/5848
USA: Florida Storm and Tornado ,Feb,2007,TO-2007-000024-USA,https://api.reliefweb.int/v1/disasters/4905
Indonesia: Northern Molucca Sea Earthquake ,Jan,2007,EQ-2007-000013-IDN,https://api.reliefweb.int/v1/disasters/5689
Bolivia: Floods ,Jan,2007,FL-2007-000012-BOL,https://api.reliefweb.int/v1/disasters/5453
Southern Africa: Floods ,Jan,2007,FL-2007-000011-ZMB,https://api.reliefweb.int/v1/disasters/5519
Comoros: Karthala Volcano ,Jan,2007,VO-2007-000010-COM,https://api.reliefweb.int/v1/disasters/6356
Peru: Floods ,Jan,2007,FL-2007-000009-PER,https://api.reliefweb.int/v1/disasters/5363
Sri Lanka: Flash Floods ,Jan,2007,FF-2007-000008-LKA,https://api.reliefweb.int/v1/disasters/4941
Montserrat: Volcanic Eruption ,Jan,2007,VO-2007-000007-MSR,https://api.reliefweb.int/v1/disasters/6347
Brazil: Mudslide ,Jan,2007,MS-2007-000004-BRA,https://api.reliefweb.int/v1/disasters/6597
Philippines: Floods and Landslides ,Jan,2007,FL-2007-000003-PHL,https://api.reliefweb.int/v1/disasters/6501
Madagascar: Cyclone Clovis ,Jan,2007,TC-2007-000006-MDG,https://api.reliefweb.int/v1/disasters/5832
South Asia: Cold wave ,Jan,2007,CW-2007-000001-BGD,https://api.reliefweb.int/v1/disasters/5227
El Salvador: Seismic swarm ,Dec,2006,EQ-2006-000196-SLV,https://api.reliefweb.int/v1/disasters/4735
Kyrgyzstan: Earthquake ,Dec,2006,EQ-2006-000195-KGZ,https://api.reliefweb.int/v1/disasters/5995
Taiwan (China) : Earthquake ,Dec,2006,EQ-2006-000194-TWN,https://api.reliefweb.int/v1/disasters/5533
Madagascar: Cyclone Bondo ,Dec,2006,TC-2006-000193-MDG,https://api.reliefweb.int/v1/disasters/6441
Indonesia: Floods ,Dec,2006,FL-2006-000192-IDN,https://api.reliefweb.int/v1/disasters/6549
Sri Lanka: Floods ,Dec,2006,FL-2006-000191-LKA,https://api.reliefweb.int/v1/disasters/5785
Burundi: Floods ,Dec,2006,FL-2006-000190-BDI,https://api.reliefweb.int/v1/disasters/5133
Malaysia: Floods ,Dec,2006,FL-2006-000189-MYS,https://api.reliefweb.int/v1/disasters/5334
Indonesia: North and West Sumatra Earthquake ,Dec,2006,EQ-2006-000187-IDN,https://api.reliefweb.int/v1/disasters/6327
Indonesia: Aceh Earthquake ,Dec,2006,EQ-2006-000186-IDN,https://api.reliefweb.int/v1/disasters/4943
Indonesia: Landslide ,Dec,2006,LS-2006-000185-IDN,https://api.reliefweb.int/v1/disasters/6048
Philippines: Typhoon Utor ,Dec,2006,TC-2006-000183-PHL,https://api.reliefweb.int/v1/disasters/5559
Southeast Asia: Typhoon Durian ,Dec,2006,TC-2006-000175-PHL,https://api.reliefweb.int/v1/disasters/5911
Congo: Floods and Landslides ,Dec,2006,FL-2006-000172-COG,https://api.reliefweb.int/v1/disasters/5754
Jamaica: Floods ,Nov,2006,FL-2006-000178-JAM,https://api.reliefweb.int/v1/disasters/5114
Haiti: Floods ,Nov,2006,FL-2006-000171-HTI,https://api.reliefweb.int/v1/disasters/5867
Indonesia: Sidoarjo mudflow and gas pipe explosion ,Nov,2006,AC-2006-000170-IDN,https://api.reliefweb.int/v1/disasters/5377
Afghanistan: Floods in the North and West ,Nov,2006,FF-2006-000168-AFG,https://api.reliefweb.int/v1/disasters/6225
Horn of Africa: Floods ,Nov,2006,FL-2006-000169-SOM,https://api.reliefweb.int/v1/disasters/5474
Tanzania: Heavy Rains ,Nov,2006,FL-2006-000164-TZA,https://api.reliefweb.int/v1/disasters/4693
Southeast Asia: Typhoon Chebi ,Nov,2006,TC-2006-000162-PHL,https://api.reliefweb.int/v1/disasters/5091
Afghanistan: Floods ,Nov,2006,FF-2006-000163-AFG,https://api.reliefweb.int/v1/disasters/5099
DPR Korea: Floods ,Oct,2006,FL-2006-000158-PRK,https://api.reliefweb.int/v1/disasters/6109
Turkey: Floods ,Nov,2006,FL-2006-000156-TUR,https://api.reliefweb.int/v1/disasters/6511
Sri Lanka: Floods ,Oct,2006,FL-2006-000155-LKA,https://api.reliefweb.int/v1/disasters/5814
Southeast Asia: Typhoon Cimaron ,Oct,2006,TC-2006-000153-PHL,https://api.reliefweb.int/v1/disasters/6623
Bangladesh: Storm ,Oct,2006,ST-2006-000152-BGD,https://api.reliefweb.int/v1/disasters/6711
Panama: Floods ,Oct,2006,FL-2006-000151-PAN,https://api.reliefweb.int/v1/disasters/5250
Papua New Guinea: Volcanic eruption ,Oct,2006,VO-2006-000148-PNG,https://api.reliefweb.int/v1/disasters/4910
Guinea: Floods ,Sep,2006,FL-2006-000145-GIN,https://api.reliefweb.int/v1/disasters/5955
Southeast Asia: Typhoon Xangsane ,Sep,2006,TC-2006-000144-PHL,https://api.reliefweb.int/v1/disasters/5409
Mexico: Tropical Storm Lane ,Sep,2006,TC-2006-000138-MEX,https://api.reliefweb.int/v1/disasters/5126
Caribbean: Hurricane Florence ,Sep,2006,TC-2006-000135-BMU,https://api.reliefweb.int/v1/disasters/5795
Côte d'Ivoire: Toxic waste pollution crisis ,Sep,2006,AC-2006-000134-CIV,https://api.reliefweb.int/v1/disasters/5495
Niger:  Floods ,Sep,2006,FL-2006-000133-NE,https://api.reliefweb.int/v1/disasters/5160
Mexico: Hurricane John ,Aug,2006,TC-2006-000132-MEX,https://api.reliefweb.int/v1/disasters/6596
Cambodia: Floods ,Aug,2006,FL-2006-000130-KHM,https://api.reliefweb.int/v1/disasters/6622
Bangladesh: Floods ,Aug,2006,FL-2006-000131-BGD,https://api.reliefweb.int/v1/disasters/6491
Philippines: Guimaras oil spill ,Aug,2006,AC-2006-000140-PHL,https://api.reliefweb.int/v1/disasters/6021
Nepal: Floods ,Aug,2006,FL-2006-000127-NPL,https://api.reliefweb.int/v1/disasters/4695
Caribbean: Tropical Storm Ernesto ,Aug,2006,TC-2006-000126-JAM,https://api.reliefweb.int/v1/disasters/6598
Thailand: Floods ,Aug,2006,FL-2006-000125-THA,https://api.reliefweb.int/v1/disasters/4940
Indonesia: Fires and haze ,Aug,2006,WF-2006-000184-IDN,https://api.reliefweb.int/v1/disasters/4857
Uganda: Floods ,Aug,2006,FL-2006-000124-UGA,https://api.reliefweb.int/v1/disasters/6240
Sudan: Floods ,Aug,2006,FL-2006-000123-SDN,https://api.reliefweb.int/v1/disasters/5397
FYR Macedonia: Floods ,Aug,2006,FL-2006-000121-MKD,https://api.reliefweb.int/v1/disasters/4617
Burkina Faso: Floods ,Aug,2006,FL-2006-000120-BFA,https://api.reliefweb.int/v1/disasters/6675
Philippines: Mount Mayon Volcano ,Aug,2006,VO-2006-000119-PHL,https://api.reliefweb.int/v1/disasters/6087
Haiti: Floods ,Aug,2006,FL-2006-000115-HTI,https://api.reliefweb.int/v1/disasters/5902
Swaziland: Storm ,Aug,2006,ST-2006-000113-SWZ,https://api.reliefweb.int/v1/disasters/4928
Ethiopia: Floods ,Aug,2006,FL-2006-000112-ETH,https://api.reliefweb.int/v1/disasters/4683
Afghanistan/Tajikistan: Earthquake ,Jul,2006,EQ-2006-000109-TJK,https://api.reliefweb.int/v1/disasters/5635
Rep. of Korea: Floods ,Jul,2006,FL-2006-000092-KOR,https://api.reliefweb.int/v1/disasters/5540
Papua New Guinea: Mt Karai Volcano ,Jul,2006,VO-2006-000090-PNG,https://api.reliefweb.int/v1/disasters/6551
DPR Korea: Floods ,Jul,2006,FL-2006-000091-PRK,https://api.reliefweb.int/v1/disasters/4961
